datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-06-06 00:00:00,1686009600,2023,6,6,0,2301,0,32.36459013849107,139.2868376096245
2023-06-06 06:00:00,1686031200,2023,6,6,6,2301,0,32.891712308425404,139.66533843101732
2023-06-06 12:00:00,1686052800,2023,6,6,12,2301,0,33.68634493113942,140.32399130572
2023-06-06 18:00:00,1686074400,2023,6,6,18,2301,0,34.210638530981576,140.79193998035976
2023-06-07 00:00:00,1686096000,2023,6,7,0,2301,0,35.05653595026574,141.48506982877126
2023-06-07 06:00:00,1686117600,2023,6,7,6,2301,0,35.99976868170819,142.23779758468405
2023-06-07 12:00:00,1686139200,2023,6,7,12,2301,0,36.62674012066353,142.75721961061777
2023-06-07 18:00:00,1686160800,2023,6,7,18,2301,0,37.55449633989978,143.57880938654293
2023-06-08 00:00:00,1686182400,2023,6,8,0,2301,0,38.17273444943911,144.1234655596908
2023-06-08 06:00:00,1686204000,2023,6,8,6,2301,0,39.079433961167396,144.86085766761215
2023-06-08 12:00:00,1686225600,2023,6,8,12,2301,0,39.97930307114091,145.5342444235304
2023-06-08 18:00:00,1686247200,2023,6,8,18,2301,0,40.578032536307056,145.95034097534673
2023-06-09 00:00:00,1686268800,2023,6,9,0,2301,0,41.41425112600421,146.74665559892105
2023-06-09 06:00:00,1686290400,2023,6,9,6,2301,0,41.98634871557682,147.33087189836777
2023-06-09 12:00:00,1686312000,2023,6,9,12,2301,0,42.79037236553146,148.21070413434214
2023-06-09 18:00:00,1686333600,2023,6,9,18,2301,0,43.5273885595386,149.09062533040935
2023-06-10 00:00:00,1686355200,2023,6,10,0,2301,0,44.015335161142616,149.74496044178022
2023-06-10 06:00:00,1686376800,2023,6,10,6,2301,0,44.68828437004942,150.74069901810816
2023-06-10 12:00:00,1686398400,2023,6,10,12,2301,0,45.39714285714286,151.59714285714284
2023-07-01 00:00:00,1688169600,2023,7,1,0,2302,2,15.494230769230768,138.95384615384617
2023-07-01 06:00:00,1688191200,2023,7,1,6,2302,2,15.803755059686498,138.5024320922823
2023-07-01 12:00:00,1688212800,2023,7,1,12,2302,2,16.230606847082694,137.7197868201715
2023-07-01 18:00:00,1688234400,2023,7,1,18,2302,2,16.632993561320145,136.96878578281033
2023-07-02 00:00:00,1688256000,2023,7,2,0,2302,2,16.937309634211175,136.45120417633214
2023-07-02 06:00:00,1688277600,2023,7,2,6,2302,2,17.464101032351707,135.6231603258632
2023-07-02 12:00:00,1688299200,2023,7,2,12,2302,2,18.084351657737095,134.86161490315553
2023-07-02 18:00:00,1688320800,2023,7,2,18,2302,2,18.48021933570572,134.33456629971886
2023-07-03 00:00:00,1688342400,2023,7,3,0,2302,2,19.085663240123083,133.55203178303557
2023-07-03 06:00:00,1688364000,2023,7,3,6,2302,2,19.644039027569786,132.72525879472522
2023-07-03 12:00:00,1688385600,2023,7,3,12,2302,2,20.059387073530807,132.1851729732773
2023-07-03 18:00:00,1688407200,2023,7,3,18,2302,2,20.66979222913395,131.37226062181253
2023-07-04 00:00:00,1688428800,2023,7,4,0,2302,2,21.2954135641258,130.514366129767
2023-07-04 06:00:00,1688450400,2023,7,4,6,2302,2,21.734174462896526,129.96457472063173
2023-07-04 12:00:00,1688472000,2023,7,4,12,2302,2,22.423394314357495,129.1600118519858
2023-07-04 18:00:00,1688493600,2023,7,4,18,2302,2,23.131946342475814,128.41711437819106
2023-07-05 00:00:00,1688515200,2023,7,5,0,2302,2,23.656640071573598,127.98679108192363
2023-07-05 06:00:00,1688536800,2023,7,5,6,2302,2,24.492194422725024,127.40866830827447
2023-07-05 12:00:00,1688558400,2023,7,5,12,2302,2,25.37851821627015,126.93640835261814
2023-07-05 18:00:00,1688580000,2023,7,5,18,2302,2,25.978185506159928,126.69242954768919
2023-07-06 00:00:00,1688601600,2023,7,6,0,2302,2,26.885073624001695,126.4015542543625
2023-07-06 06:00:00,1688623200,2023,7,6,6,2302,2,27.791030656014073,126.28074219292557
2023-07-06 12:00:00,1688644800,2023,7,6,12,2302,2,28.376482960561717,126.2648642753387
2023-07-06 18:00:00,1688666400,2023,7,6,18,2302,2,29.196769679871593,126.28172257201203
2023-07-07 00:00:00,1688688000,2023,7,7,0,2302,2,30.02860767159151,126.39891346215417
2023-07-07 06:00:00,1688709600,2023,7,7,6,2302,2,30.63572841805507,126.43971162802373
2023-07-07 12:00:00,1688731200,2023,7,7,12,2302,2,31.467791911632574,126.51476741184204
2023-07-07 18:00:00,1688752800,2023,7,7,18,2302,2,32.259181397484774,126.67734369409196
2023-07-08 00:00:00,1688774400,2023,7,8,0,2302,2,32.76618494120773,126.83970210109015
2023-07-08 06:00:00,1688796000,2023,7,8,6,2302,2,33.48974348553601,127.20872814832077
2023-07-08 12:00:00,1688817600,2023,7,8,12,2302,2,34.2302795366581,127.6533766128677
2023-07-08 18:00:00,1688839200,2023,7,8,18,2302,2,34.69776942532986,127.98515372540545
2023-07-09 00:00:00,1688860800,2023,7,9,0,2302,2,35.35891051368591,128.5035023624896
2023-07-09 06:00:00,1688882400,2023,7,9,6,2302,2,35.94810649120021,129.03668868952184
2023-07-09 12:00:00,1688904000,2023,7,9,12,2302,2,36.2936809990072,129.41449744570468
2023-07-09 18:00:00,1688925600,2023,7,9,18,2302,2,36.82011311628318,129.9749709024892
2023-07-10 00:00:00,1688947200,2023,7,10,0,2302,2,37.24194281716512,130.49743811318606
2023-07-10 06:00:00,1688968800,2023,7,10,6,2302,2,37.61153846153846,131.1557692307692
2023-07-31 00:00:00,1690761600,2023,7,31,0,2303,0,17.42285714285714,144.77999999999997
2023-07-31 06:00:00,1690783200,2023,7,31,6,2303,0,17.997105118583605,144.38415262054886
2023-07-31 12:00:00,1690804800,2023,7,31,12,2303,0,18.917354118955227,143.7149933989054
2023-07-31 18:00:00,1690826400,2023,7,31,18,2303,0,19.46322294850417,143.23332227116163
2023-08-01 00:00:00,1690848000,2023,8,1,0,2303,0,20.224814875902165,142.44997929502415
2023-08-01 06:00:00,1690869600,2023,8,1,6,2303,0,21.004613700705487,141.7027515458868
2023-08-01 12:00:00,1690891200,2023,8,1,12,2303,0,21.550247279849316,141.19923990082907
2023-08-01 18:00:00,1690912800,2023,8,1,18,2303,0,22.325150737281028,140.55171011163074
2023-08-02 00:00:00,1690934400,2023,8,2,0,2303,0,22.83896880691533,140.17729307134283
2023-08-02 06:00:00,1690956000,2023,8,2,6,2303,0,23.64794909069266,139.64996294242053
2023-08-02 12:00:00,1690977600,2023,8,2,12,2303,0,24.442674986594454,139.24354950858927
2023-08-02 18:00:00,1690999200,2023,8,2,18,2303,0,24.993845713947273,139.01301949524017
2023-08-03 00:00:00,1691020800,2023,8,3,0,2303,0,25.840075483957825,138.67443018483928
2023-08-03 06:00:00,1691042400,2023,8,3,6,2303,0,26.414314199046302,138.42493952588833
2023-08-03 12:00:00,1691064000,2023,8,3,12,2303,0,27.33876192322241,138.15984900888867
2023-08-03 18:00:00,1691085600,2023,8,3,18,2303,0,28.383708320301995,138.0533570196097
2023-08-04 00:00:00,1691107200,2023,8,4,0,2303,0,29.038877917068824,138.06324609856878
2023-08-04 06:00:00,1691128800,2023,8,4,6,2303,0,29.99814204461354,138.29030693592514
2023-08-04 12:00:00,1691150400,2023,8,4,12,2303,0,30.630349956720245,138.46393171415716
2023-08-04 18:00:00,1691172000,2023,8,4,18,2303,0,31.55052221283461,138.80497722405866
2023-08-05 00:00:00,1691193600,2023,8,5,0,2303,0,32.36459013849107,139.2868376096245
2023-08-05 06:00:00,1691215200,2023,8,5,6,2303,0,32.891712308425404,139.66533843101732
2023-08-05 12:00:00,1691236800,2023,8,5,12,2303,0,33.68634493113942,140.32399130572
2023-08-05 18:00:00,1691258400,2023,8,5,18,2303,0,34.210638530981576,140.79193998035976
2023-08-06 00:00:00,1691280000,2023,8,6,0,2303,0,35.05653595026574,141.48506982877126
2023-08-06 06:00:00,1691301600,2023,8,6,6,2303,0,35.99976868170819,142.23779758468405
2023-08-06 12:00:00,1691323200,2023,8,6,12,2303,0,36.62674012066353,142.75721961061777
2023-08-06 18:00:00,1691344800,2023,8,6,18,2303,0,37.55449633989978,143.57880938654293
2023-08-07 00:00:00,1691366400,2023,8,7,0,2303,0,38.17273444943911,144.1234655596908
2023-08-07 06:00:00,1691388000,2023,8,7,6,2303,0,39.079433961167396,144.86085766761215
2023-08-07 12:00:00,1691409600,2023,8,7,12,2303,0,39.97930307114091,145.5342444235304
2023-08-07 18:00:00,1691431200,2023,8,7,18,2303,0,40.578032536307056,145.95034097534673
2023-08-08 00:00:00,1691452800,2023,8,8,0,2303,0,41.41425112600421,146.74665559892105
2023-08-08 06:00:00,1691474400,2023,8,8,6,2303,0,41.98634871557682,147.33087189836777
2023-08-08 12:00:00,1691496000,2023,8,8,12,2303,0,42.79037236553146,148.21070413434214
2023-08-08 18:00:00,1691517600,2023,8,8,18,2303,0,43.5273885595386,149.09062533040935
2023-08-09 00:00:00,1691539200,2023,8,9,0,2303,0,44.015335161142616,149.74496044178022
2023-08-09 06:00:00,1691560800,2023,8,9,6,2303,0,44.68828437004942,150.74069901810816
2023-08-09 12:00:00,1691582400,2023,8,9,12,2303,0,45.39714285714286,151.59714285714284
2023-08-30 00:00:00,1693353600,2023,8,30,0,2304,0,17.42285714285714,144.77999999999997
2023-08-30 06:00:00,1693375200,2023,8,30,6,2304,0,17.997105118583605,144.38415262054886
2023-08-30 12:00:00,1693396800,2023,8,30,12,2304,0,18.917354118955227,143.7149933989054
2023-08-30 18:00:00,1693418400,2023,8,30,18,2304,0,19.46322294850417,143.23332227116163
2023-08-31 00:00:00,1693440000,2023,8,31,0,2304,0,20.224814875902165,142.44997929502415
2023-08-31 06:00:00,1693461600,2023,8,31,6,2304,0,21.004613700705487,141.7027515458868
2023-08-31 12:00:00,1693483200,2023,8,31,12,2304,0,21.550247279849316,141.19923990082907
2023-08-31 18:00:00,1693504800,2023,8,31,18,2304,0,22.325150737281028,140.55171011163074
2023-09-01 00:00:00,1693526400,2023,9,1,0,2304,0,22.83896880691533,140.17729307134283
2023-09-01 06:00:00,1693548000,2023,9,1,6,2304,0,23.64794909069266,139.64996294242053
2023-09-01 12:00:00,1693569600,2023,9,1,12,2304,0,24.442674986594454,139.24354950858927
2023-09-01 18:00:00,1693591200,2023,9,1,18,2304,0,24.993845713947273,139.01301949524017
2023-09-02 00:00:00,1693612800,2023,9,2,0,2304,0,25.840075483957825,138.67443018483928
2023-09-02 06:00:00,1693634400,2023,9,2,6,2304,0,26.414314199046302,138.42493952588833
2023-09-02 12:00:00,1693656000,2023,9,2,12,2304,0,27.33876192322241,138.15984900888867
2023-09-02 18:00:00,1693677600,2023,9,2,18,2304,0,28.383708320301995,138.0533570196097
2023-09-03 00:00:00,1693699200,2023,9,3,0,2304,0,29.038877917068824,138.06324609856878
2023-09-03 06:00:00,1693720800,2023,9,3,6,2304,0,29.99814204461354,138.29030693592514
2023-09-03 12:00:00,1693742400,2023,9,3,12,2304,0,30.630349956720245,138.46393171415716
2023-09-03 18:00:00,1693764000,2023,9,3,18,2304,0,31.55052221283461,138.80497722405866
2023-09-04 00:00:00,1693785600,2023,9,4,0,2304,0,32.36459013849107,139.2868376096245
2023-09-04 06:00:00,1693807200,2023,9,4,6,2304,0,32.891712308425404,139.66533843101732
2023-09-04 12:00:00,1693828800,2023,9,4,12,2304,0,33.68634493113942,140.32399130572
2023-09-04 18:00:00,1693850400,2023,9,4,18,2304,0,34.210638530981576,140.79193998035976
2023-09-05 00:00:00,1693872000,2023,9,5,0,2304,0,35.05653595026574,141.48506982877126
2023-09-05 06:00:00,1693893600,2023,9,5,6,2304,0,35.99976868170819,142.23779758468405
2023-09-05 12:00:00,1693915200,2023,9,5,12,2304,0,36.62674012066353,142.75721961061777
2023-09-05 18:00:00,1693936800,2023,9,5,18,2304,0,37.55449633989978,143.57880938654293
2023-09-06 00:00:00,1693958400,2023,9,6,0,2304,0,38.17273444943911,144.1234655596908
2023-09-06 06:00:00,1693980000,2023,9,6,6,2304,0,39.079433961167396,144.86085766761215
2023-09-06 12:00:00,1694001600,2023,9,6,12,2304,0,39.97930307114091,145.5342444235304
2023-09-06 18:00:00,1694023200,2023,9,6,18,2304,0,40.578032536307056,145.95034097534673
2023-09-07 00:00:00,1694044800,2023,9,7,0,2304,0,41.41425112600421,146.74665559892105
2023-09-07 06:00:00,1694066400,2023,9,7,6,2304,0,41.98634871557682,147.33087189836777
2023-09-07 12:00:00,1694088000,2023,9,7,12,2304,0,42.79037236553146,148.21070413434214
2023-09-07 18:00:00,1694109600,2023,9,7,18,2304,0,43.5273885595386,149.09062533040935
2023-09-08 00:00:00,1694131200,2023,9,8,0,2304,0,44.015335161142616,149.74496044178022
2023-09-08 06:00:00,1694152800,2023,9,8,6,2304,0,44.68828437004942,150.74069901810816
2023-09-08 12:00:00,1694174400,2023,9,8,12,2304,0,45.39714285714286,151.59714285714284
2023-09-29 00:00:00,1695945600,2023,9,29,0,2305,1,16.6,151.60833333333332
2023-09-29 06:00:00,1695967200,2023,9,29,6,2305,1,17.279735802775395,151.25793962807737
2023-09-29 12:00:00,1695988800,2023,9,29,12,2305,1,18.505692526798914,150.7330574464969
2023-09-29 18:00:00,1696010400,2023,9,29,18,2305,1,19.709406444774768,149.79269529775132
2023-09-30 00:00:00,1696032000,2023,9,30,0,2305,1,20.94013213012949,148.56972856260714
2023-09-30 06:00:00,1696053600,2023,9,30,6,2305,1,21.740111376930432,147.71343560665204
2023-09-30 12:00:00,1696075200,2023,9,30,12,2305,1,22.962111597488725,146.51531475068725
2023-09-30 18:00:00,1696096800,2023,9,30,18,2305,1,24.179069325980688,145.50081697015912
2023-10-01 00:00:00,1696118400,2023,10,1,0,2305,1,25.505842736186533,144.9801067646241
2023-10-01 06:00:00,1696140000,2023,10,1,6,2305,1,26.41718199363702,144.8907659603141
2023-10-01 12:00:00,1696161600,2023,10,1,12,2305,1,27.929521161591353,144.8477723931621
2023-10-01 18:00:00,1696183200,2023,10,1,18,2305,1,29.428432691136454,145.03952559177827
2023-10-02 00:00:00,1696204800,2023,10,2,0,2305,1,30.833296609176386,145.4245431409516
2023-10-02 06:00:00,1696226400,2023,10,2,6,2305,1,31.683675898568783,145.75665492558855
2023-10-02 12:00:00,1696248000,2023,10,2,12,2305,1,32.98770139358663,146.21784132681452
2023-10-02 18:00:00,1696269600,2023,10,2,18,2305,1,34.239184171248546,146.92653872401004
2023-10-03 00:00:00,1696291200,2023,10,3,0,2305,1,35.450217197428515,147.83931243690296
2023-10-03 06:00:00,1696312800,2023,10,3,6,2305,1,36.23193682520967,148.54845846315445
2023-10-03 12:00:00,1696334400,2023,10,3,12,2305,1,37.43020900335237,149.74307095756507
2023-10-03 18:00:00,1696356000,2023,10,3,18,2305,1,38.590631260910364,150.97714884534224
2023-10-04 00:00:00,1696377600,2023,10,4,0,2305,1,39.6559375252808,152.24905985169778
2023-10-04 06:00:00,1696399200,2023,10,4,6,2305,1,40.27305165673399,153.1729879790435
2023-10-04 12:00:00,1696420800,2023,10,4,12,2305,1,41.16049750242186,154.5799578007018
2023-10-04 18:00:00,1696442400,2023,10,4,18,2305,1,42.02333396672763,155.82153156430013
2023-10-05 00:00:00,1696464000,2023,10,5,0,2305,1,42.62640971838734,157.1495930554389
2023-10-05 06:00:00,1696485600,2023,10,5,6,2305,1,42.94587473375204,158.17052240476752
2023-10-05 12:00:00,1696507200,2023,10,5,12,2305,1,43.45209280591109,159.77290701653277
2023-10-05 18:00:00,1696528800,2023,10,5,18,2305,1,43.969247967313315,161.39286182924093
2023-10-06 00:00:00,1696550400,2023,10,6,0,2305,1,44.43164743004116,163.08334733682793
2023-10-06 06:00:00,1696572000,2023,10,6,6,2305,1,44.78270044117826,164.18162808302785
2023-10-06 12:00:00,1696593600,2023,10,6,12,2305,1,45.2070350373767,165.65412264689948
2023-10-06 18:00:00,1696615200,2023,10,6,18,2305,1,45.48410876733133,167.27099088459556
2023-10-07 00:00:00,1696636800,2023,10,7,0,2305,1,45.78978676164355,168.9153005326912
2023-10-07 06:00:00,1696658400,2023,10,7,6,2305,1,45.956642804763874,169.98830610714197
2023-10-07 12:00:00,1696680000,2023,10,7,12,2305,1,46.26026578155366,171.58854775835582
2023-10-07 18:00:00,1696701600,2023,10,7,18,2305,1,46.677907210938706,173.17987969362298
2023-10-08 00:00:00,1696723200,2023,10,8,0,2305,1,47.00000000000001,174.93333333333337
